601	2013-01-28 00:00:00	14104	172
601	2013-01-29 00:00:00	13224	208
601	2013-01-30 00:00:00	13970	216
601	2013-01-31 00:00:00	11082	162
800	2013-01-01 00:00:00	82926	428
800	2013-01-02 00:00:00	99332	968
800	2013-01-03 00:00:00	111402	1646
800	2013-01-04 00:00:00	112750	1992
800	2013-01-05 00:00:00	123510	2078
800	2013-01-06 00:00:00	122108	2204
800	2013-01-07 00:00:00	116360	2728
800	2013-01-08 00:00:00	116674	2590
800	2013-01-09 00:00:00	115342	2350
800	2013-01-10 00:00:00	115034	2348
800	2013-01-11 00:00:00	109510	2090
800	2013-01-12 00:00:00	110194	2178
800	2013-01-13 00:00:00	117498	2014
800	2013-01-14 00:00:00	121216	1860
800	2013-01-15 00:00:00	120404	1710
800	2013-01-16 00:00:00	105408	2000
800	2013-01-17 00:00:00	101808	1382
800	2013-01-18 00:00:00	109088	1744
800	2013-01-19 00:00:00	113838	1922
800	2013-01-20 00:00:00	113252	1642
800	2013-01-21 00:00:00	120170	1722
800	2013-01-22 00:00:00	111518	1678
800	2013-01-23 00:00:00	99564	1532
800	2013-01-24 00:00:00	101430	1412
800	2013-01-25 00:00:00	105960	1756
800	2013-01-26 00:00:00	96198	1492
800	2013-01-27 00:00:00	98082	1462
800	2013-01-28 00:00:00	101840	1564
800	2013-01-29 00:00:00	100788	1332
800	2013-01-30 00:00:00	98018	1610
800	2013-01-31 00:00:00	86694	1334
801	2013-01-01 00:00:00	40414	930
801	2013-01-02 00:00:00	54626	1614
801	2013-01-03 00:00:00	60128	2302
801	2013-01-04 00:00:00	63834	2142
801	2013-01-05 00:00:00	64668	2224
801	2013-01-06 00:00:00	65746	2542
801	2013-01-07 00:00:00	66724	2246
801	2013-01-08 00:00:00	67122	1978
801	2013-01-09 00:00:00	64012	2430
801	2013-01-10 00:00:00	62662	2194
801	2013-01-11 00:00:00	63180	2306
801	2013-01-12 00:00:00	60912	2294
801	2013-01-13 00:00:00	64048	2190
801	2013-01-14 00:00:00	67426	2056
801	2013-01-15 00:00:00	65368	1904
801	2013-01-16 00:00:00	60158	1776
801	2013-01-17 00:00:00	59240	1976
801	2013-01-18 00:00:00	62292	2140
801	2013-01-19 00:00:00	62660	1942
801	2013-01-20 00:00:00	65990	1858
801	2013-01-21 00:00:00	65958	1982
801	2013-01-22 00:00:00	65736	1796
801	2013-01-23 00:00:00	60700	1676
801	2013-01-24 00:00:00	62168	1788
801	2013-01-25 00:00:00	57566	1902
801	2013-01-26 00:00:00	56898	1864
801	2013-01-27 00:00:00	57022	1728
801	2013-01-28 00:00:00	61596	1532
801	2013-01-29 00:00:00	57894	1438
801	2013-01-30 00:00:00	54896	1526
801	2013-01-31 00:00:00	50272	1766
900	2013-01-01 00:00:00	24480	406
900	2013-01-02 00:00:00	31014	470
900	2013-01-03 00:00:00	35178	576
900	2013-01-04 00:00:00	39080	580
900	2013-01-05 00:00:00	41166	604
900	2013-01-06 00:00:00	40530	698
900	2013-01-07 00:00:00	37820	474
900	2013-01-08 00:00:00	41264	728
900	2013-01-09 00:00:00	38686	638
900	2013-01-10 00:00:00	37836	592
900	2013-01-11 00:00:00	38204	716
900	2013-01-12 00:00:00	40058	838
900	2013-01-13 00:00:00	41070	620
900	2013-01-14 00:00:00	43060	478
900	2013-01-15 00:00:00	40742	706
900	2013-01-16 00:00:00	38470	610
900	2013-01-17 00:00:00	36362	562
900	2013-01-18 00:00:00	37844	614
900	2013-01-19 00:00:00	37998	592
900	2013-01-20 00:00:00	39000	602
900	2013-01-21 00:00:00	40778	740
900	2013-01-22 00:00:00	40918	662
900	2013-01-23 00:00:00	37318	522
900	2013-01-24 00:00:00	37484	604
900	2013-01-25 00:00:00	33422	542
900	2013-01-26 00:00:00	34546	552
900	2013-01-27 00:00:00	36956	472
900	2013-01-28 00:00:00	32174	346
900	2013-01-29 00:00:00	29570	362
900	2013-01-30 00:00:00	29690	426
900	2013-01-31 00:00:00	27958	470
901	2013-01-01 00:00:00	19414	164
901	2013-01-02 00:00:00	25296	328
901	2013-01-03 00:00:00	26204	548
901	2013-01-04 00:00:00	28776	588
901	2013-01-05 00:00:00	29094	556
901	2013-01-06 00:00:00	31876	614
901	2013-01-07 00:00:00	29950	392
901	2013-01-08 00:00:00	27598	532
901	2013-01-09 00:00:00	28562	662
901	2013-01-10 00:00:00	28184	824
901	2013-01-11 00:00:00	26890	532
901	2013-01-12 00:00:00	25990	1190
901	2013-01-13 00:00:00	28582	718
901	2013-01-14 00:00:00	29672	418
901	2013-01-15 00:00:00	27032	606
901	2013-01-16 00:00:00	27592	644
901	2013-01-17 00:00:00	25484	414
901	2013-01-18 00:00:00	26006	358
901	2013-01-19 00:00:00	24174	676
901	2013-01-20 00:00:00	26584	702
901	2013-01-21 00:00:00	29352	382
901	2013-01-22 00:00:00	27158	512
901	2013-01-23 00:00:00	29498	404
901	2013-01-24 00:00:00	25952	730
901	2013-01-25 00:00:00	25374	324
901	2013-01-26 00:00:00	23758	318
901	2013-01-27 00:00:00	23362	228
901	2013-01-28 00:00:00	23706	208
901	2013-01-29 00:00:00	22292	326
901	2013-01-30 00:00:00	20238	234
901	2013-01-31 00:00:00	18742	168
902	2013-01-01 00:00:00	9488	174
902	2013-01-02 00:00:00	10712	848
902	2013-01-03 00:00:00	12174	994
902	2013-01-04 00:00:00	13508	1322
902	2013-01-05 00:00:00	14472	1130
902	2013-01-06 00:00:00	13992	1186
902	2013-01-07 00:00:00	11618	1052
902	2013-01-08 00:00:00	12678	1060
902	2013-01-09 00:00:00	12294	886
902	2013-01-10 00:00:00	12220	1220
902	2013-01-11 00:00:00	11554	1188
902	2013-01-12 00:00:00	11350	1290
902	2013-01-13 00:00:00	12418	1344
902	2013-01-14 00:00:00	11874	972
902	2013-01-15 00:00:00	14060	872
902	2013-01-16 00:00:00	10850	1128
902	2013-01-17 00:00:00	9862	1134
902	2013-01-18 00:00:00	10658	1094
902	2013-01-19 00:00:00	10644	1206
902	2013-01-20 00:00:00	11202	1048
902	2013-01-21 00:00:00	14262	954
902	2013-01-22 00:00:00	12968	870
902	2013-01-23 00:00:00	11400	828
902	2013-01-24 00:00:00	11404	878
902	2013-01-25 00:00:00	10044	874
902	2013-01-26 00:00:00	9738	868
902	2013-01-27 00:00:00	10298	856
902	2013-01-28 00:00:00	9536	798
902	2013-01-29 00:00:00	10462	672
902	2013-01-30 00:00:00	10432	544
902	2013-01-31 00:00:00	9858	416
903	2013-01-01 00:00:00	16248	228
903	2013-01-02 00:00:00	17946	274
903	2013-01-03 00:00:00	20468	246
903	2013-01-04 00:00:00	22140	310
903	2013-01-05 00:00:00	21940	476
903	2013-01-06 00:00:00	23568	446
903	2013-01-07 00:00:00	22684	438
903	2013-01-08 00:00:00	21032	294
903	2013-01-09 00:00:00	21688	294
903	2013-01-10 00:00:00	22128	352
903	2013-01-11 00:00:00	20158	408
903	2013-01-12 00:00:00	20740	374
903	2013-01-13 00:00:00	19592	300
903	2013-01-14 00:00:00	23064	316
903	2013-01-15 00:00:00	23934	280
903	2013-01-16 00:00:00	18356	238
903	2013-01-17 00:00:00	20314	252
903	2013-01-18 00:00:00	21150	348
903	2013-01-19 00:00:00	21730	268
903	2013-01-20 00:00:00	24484	332
903	2013-01-21 00:00:00	24546	286
903	2013-01-22 00:00:00	23428	252
903	2013-01-23 00:00:00	24246	220
903	2013-01-24 00:00:00	21248	308
903	2013-01-25 00:00:00	20442	382
903	2013-01-26 00:00:00	20212	338
903	2013-01-27 00:00:00	19308	158
903	2013-01-28 00:00:00	18188	198
903	2013-01-29 00:00:00	16512	192
903	2013-01-30 00:00:00	16980	282
903	2013-01-31 00:00:00	15534	220
1000	2013-01-01 00:00:00	21624	424
1000	2013-01-02 00:00:00	25036	1114
1000	2013-01-03 00:00:00	27226	1322
1000	2013-01-04 00:00:00	28756	1500
1000	2013-01-05 00:00:00	30922	1854
1000	2013-01-06 00:00:00	31052	1874
1000	2013-01-07 00:00:00	31018	1726
1000	2013-01-08 00:00:00	29542	1836
1000	2013-01-09 00:00:00	30856	2050
1000	2013-01-10 00:00:00	32316	2458
1000	2013-01-11 00:00:00	30392	2006
1000	2013-01-12 00:00:00	29038	2496
1000	2013-01-13 00:00:00	29290	1798
1000	2013-01-14 00:00:00	30868	1462
1000	2013-01-15 00:00:00	30750	1876
1000	2013-01-16 00:00:00	30352	1832
1000	2013-01-17 00:00:00	29330	2182
1000	2013-01-18 00:00:00	29236	1692
1000	2013-01-19 00:00:00	29140	1602
1000	2013-01-20 00:00:00	30272	1462
1000	2013-01-21 00:00:00	33026	1954
1000	2013-01-22 00:00:00	33930	1434
1000	2013-01-23 00:00:00	32226	1834
1000	2013-01-24 00:00:00	29224	1986
1000	2013-01-25 00:00:00	28636	1588
1000	2013-01-26 00:00:00	26466	1480
1000	2013-01-27 00:00:00	27298	1618
1000	2013-01-28 00:00:00	27646	1260
1000	2013-01-29 00:00:00	27054	1332
1000	2013-01-30 00:00:00	25552	1620
1000	2013-01-31 00:00:00	22856	1078
1001	2013-01-01 00:00:00	13828	260
1001	2013-01-02 00:00:00	18566	492
1001	2013-01-03 00:00:00	20582	350
1001	2013-01-04 00:00:00	22392	454
1001	2013-01-05 00:00:00	21202	412
1001	2013-01-06 00:00:00	21706	702
1001	2013-01-07 00:00:00	22450	534
1001	2013-01-08 00:00:00	21744	332
1001	2013-01-09 00:00:00	23500	328
1001	2013-01-10 00:00:00	21286	486
1001	2013-01-11 00:00:00	19562	360
1001	2013-01-12 00:00:00	18930	322
1001	2013-01-13 00:00:00	20542	808
1001	2013-01-14 00:00:00	20400	386
1001	2013-01-15 00:00:00	21274	330
1001	2013-01-16 00:00:00	19282	288
1001	2013-01-17 00:00:00	18390	338
1001	2013-01-18 00:00:00	19312	372
1001	2013-01-19 00:00:00	17318	310
1001	2013-01-20 00:00:00	18990	360
1001	2013-01-21 00:00:00	22160	418
1001	2013-01-22 00:00:00	22592	424
1001	2013-01-23 00:00:00	23090	412
1001	2013-01-24 00:00:00	20736	308
1001	2013-01-25 00:00:00	17082	292
1001	2013-01-26 00:00:00	15916	262
1001	2013-01-27 00:00:00	16984	454
1001	2013-01-28 00:00:00	18138	220
1001	2013-01-29 00:00:00	18420	234
1001	2013-01-30 00:00:00	18986	184
1001	2013-01-31 00:00:00	15998	90
1100	2013-01-01 00:00:00	29028	620
1100	2013-01-02 00:00:00	35852	740
1100	2013-01-03 00:00:00	36070	850
1100	2013-01-04 00:00:00	40642	1056
1100	2013-01-05 00:00:00	39244	1020
1100	2013-01-06 00:00:00	38512	876
1100	2013-01-07 00:00:00	39758	998
1100	2013-01-08 00:00:00	41356	1050
1100	2013-01-09 00:00:00	39352	1092
1100	2013-01-10 00:00:00	39552	1098
1100	2013-01-11 00:00:00	38132	1242
1100	2013-01-12 00:00:00	36150	992
1100	2013-01-13 00:00:00	36514	960
1100	2013-01-14 00:00:00	42640	912
1100	2013-01-15 00:00:00	39276	1068
1100	2013-01-16 00:00:00	37834	1126
1100	2013-01-17 00:00:00	32596	956
1100	2013-01-18 00:00:00	33334	988
1100	2013-01-19 00:00:00	32672	932
1100	2013-01-20 00:00:00	33998	862
1100	2013-01-21 00:00:00	35530	938
1100	2013-01-22 00:00:00	33278	948
1100	2013-01-23 00:00:00	32534	930
1100	2013-01-24 00:00:00	31986	974
1100	2013-01-25 00:00:00	32274	954
1100	2013-01-26 00:00:00	29448	844
1100	2013-01-27 00:00:00	30780	938
1100	2013-01-28 00:00:00	31552	1032
1100	2013-01-29 00:00:00	31802	904
1100	2013-01-30 00:00:00	30594	940
1100	2013-01-31 00:00:00	29054	756
1200	2013-01-01 00:00:00	65492	866
1200	2013-01-02 00:00:00	82936	1944
1200	2013-01-03 00:00:00	88686	2362
1200	2013-01-04 00:00:00	106384	2608
1200	2013-01-05 00:00:00	105382	2458
1200	2013-01-06 00:00:00	102154	2594
1200	2013-01-07 00:00:00	106174	2212
1200	2013-01-08 00:00:00	107802	2702
1200	2013-01-09 00:00:00	106104	2544
1200	2013-01-10 00:00:00	100916	2588
1200	2013-01-11 00:00:00	99314	2434
1200	2013-01-12 00:00:00	89794	2328
1200	2013-01-13 00:00:00	95270	2010
1200	2013-01-14 00:00:00	112612	2048
1200	2013-01-15 00:00:00	109584	2102
1200	2013-01-16 00:00:00	98940	2392
1200	2013-01-17 00:00:00	87174	2154
1200	2013-01-18 00:00:00	94704	2202
1200	2013-01-19 00:00:00	91902	2104
1200	2013-01-20 00:00:00	99318	1946
1200	2013-01-21 00:00:00	108926	2008
1200	2013-01-22 00:00:00	105214	1764
1200	2013-01-23 00:00:00	94038	1918
1200	2013-01-24 00:00:00	94562	1948
1200	2013-01-25 00:00:00	89288	1968
1200	2013-01-26 00:00:00	81804	2106
1200	2013-01-27 00:00:00	81018	1646
1200	2013-01-28 00:00:00	89464	1528
1200	2013-01-29 00:00:00	90972	1758
1200	2013-01-30 00:00:00	83368	1602
1200	2013-01-31 00:00:00	76036	1124
1300	2013-01-01 00:00:00	43828	184
1300	2013-01-02 00:00:00	56392	300
1300	2013-01-03 00:00:00	62846	520
1300	2013-01-04 00:00:00	64054	862
1300	2013-01-05 00:00:00	68026	956
1300	2013-01-06 00:00:00	67772	824
1300	2013-01-07 00:00:00	67746	962
1300	2013-01-08 00:00:00	68058	830
1300	2013-01-09 00:00:00	65494	718
1300	2013-01-10 00:00:00	65126	696
1300	2013-01-11 00:00:00	59998	818
1300	2013-01-12 00:00:00	61522	636
1300	2013-01-13 00:00:00	62310	548
1300	2013-01-14 00:00:00	65372	880
1300	2013-01-15 00:00:00	64064	790
1300	2013-01-16 00:00:00	59000	728
1300	2013-01-17 00:00:00	58688	768
1300	2013-01-18 00:00:00	60252	796
1300	2013-01-19 00:00:00	63062	652
1300	2013-01-20 00:00:00	62886	442
1300	2013-01-21 00:00:00	63624	690
1300	2013-01-22 00:00:00	58138	408
1300	2013-01-23 00:00:00	61872	590
1300	2013-01-24 00:00:00	56454	558
1300	2013-01-25 00:00:00	55416	592
1300	2013-01-26 00:00:00	50712	466
1300	2013-01-27 00:00:00	50734	350
1300	2013-01-28 00:00:00	52482	454
1300	2013-01-29 00:00:00	52482	302
1300	2013-01-30 00:00:00	47572	362
1300	2013-01-31 00:00:00	44228	250
1400	2013-01-01 00:00:00	25474	104
1400	2013-01-02 00:00:00	35128	874
1400	2013-01-03 00:00:00	38938	1038
1400	2013-01-04 00:00:00	38888	982
1400	2013-01-05 00:00:00	41966	1034
1400	2013-01-06 00:00:00	40770	1080
1400	2013-01-07 00:00:00	39160	1008
1400	2013-01-08 00:00:00	39504	1074
1400	2013-01-09 00:00:00	40608	1176
1400	2013-01-10 00:00:00	34710	992
1400	2013-01-11 00:00:00	31540	1086
1400	2013-01-12 00:00:00	33984	1262
1400	2013-01-13 00:00:00	37124	988
1400	2013-01-14 00:00:00	35642	1040
1400	2013-01-15 00:00:00	36654	1146
1400	2013-01-16 00:00:00	30892	1034
1400	2013-01-17 00:00:00	31530	1036
1400	2013-01-18 00:00:00	32138	1078
1400	2013-01-19 00:00:00	34376	960
1400	2013-01-20 00:00:00	35420	916
1400	2013-01-21 00:00:00	37254	942
1400	2013-01-22 00:00:00	36464	930
