keywordId,onepv_uvc,mt_uvc,mt_pvc,uvc,pvc,sum(sr.impression),sum(sr.click),sum(sr.uv),sum(sr.pv),sum(sr.vppv),sum(sr.cost),avg(sr.position),terminal,subcategory,keyword,sc
2340300296,1.0,,,1,1,21,2,1,1,0,13.1,0.0,2.0,3.0,宝河大厦,2
2340300300,,1.0,2.0,1,2,73,1,1,2,0,2.69,0.0,2.0,3.0,美丽aaa大厦,1
2340300304,2.0,,,2,2,49,2,2,2,0,15.87,0.0,2.0,3.0,电商之家,2
2340300305,1.0,,,1,1,15,1,1,1,0,8.12,0.0,2.0,3.0,山东大厦,1
2340300312,1.0,,,1,1,8,1,1,1,0,0.46,0.0,2.0,3.0,宝丰工业区,1
2340300314,3.0,1.0,2.0,4,5,27,4,4,5,0,5.78,0.0,2.0,3.0,几何电商园,4
2340300317,1.0,,,1,1,10,1,1,1,0,3.8,0.0,2.0,3.0,稳联商务大厦,1
2340300318,3.0,,,3,3,118,3,3,3,0,8.46,0.0,2.0,3.0,同方信息港,3
2340300323,1.0,,,1,1,16,1,1,1,0,5.23,0.0,2.0,3.0,留学生创业大厦,1
2340300324,3.0,,,3,3,106,3,3,3,0,11.36,0.0,2.0,3.0,天汇大厦,3
2340300424,6.0,1.0,6.0,7,12,24,3,3,65,29,5.12,0.0,2.0,3.0,深圳写字楼出租价格,3
2340300476,1.0,,,1,1,2,1,1,1,0,0.72,0.0,2.0,3.0,龙岗办公室租赁,1
2340300489,,2.0,7.0,2,7,47,3,3,10,3,19.78,0.0,2.0,3.0,深圳甲级写字楼,3
2340300500,1.0,,,1,1,82,1,1,1,0,3.64,0.0,2.0,3.0,上步大厦,1
2340300596,2.0,1.0,5.0,3,7,80,4,3,7,2,24.6,0.0,2.0,3.0,荣群大厦,4
2340300601,1.0,,,1,1,22,1,1,1,1,1.91,0.0,2.0,3.0,荣丰大厦,1
2340300607,2.0,,,2,2,70,1,2,2,2,2.52,0.0,2.0,3.0,智慧广场,1
2340300610,1.0,,,1,1,16,1,1,1,1,2.2,0.0,2.0,3.0,新保辉大厦,1
2340300615,1.0,,,1,1,44,1,1,1,1,2.32,0.0,2.0,3.0,尚美中心,1
2340300616,1.0,,,1,1,33,1,1,1,1,10.49,0.0,2.0,3.0,锦灏大厦,1
2340300619,,1.0,5.0,1,5,38,2,1,5,5,4.28,0.0,2.0,3.0,蚝业雅苑,2
2340300631,1.0,,,1,1,45,1,1,1,1,2.48,0.0,2.0,3.0,万科红大厦,1
2340300640,1.0,,,1,1,46,1,1,1,0,8.66,0.0,2.0,3.0,逸翠大厦,1
2340300652,1.0,,,1,1,28,2,1,1,1,2.54,0.0,2.0,3.0,世宏大厦,2
2340300653,,1.0,2.0,1,2,31,2,1,2,0,4.35,0.0,2.0,3.0,中海油大厦,2
2340300654,1.0,,,1,1,35,1,1,1,1,0.93,0.0,2.0,3.0,新绿岛大厦,1
2340300667,1.0,,,1,1,35,1,1,1,1,0.58,0.0,2.0,3.0,深圳新新大厦,1
2340300670,1.0,,,1,1,20,1,1,1,1,2.11,0.0,2.0,3.0,深圳东明大厦,1
2340300675,3.0,,,3,3,111,2,3,3,0,4.61,0.0,2.0,3.0,深圳太阳岛,2
2340300687,2.0,,,2,2,90,2,2,2,2,5.26,0.0,2.0,3.0,深圳万科大厦,2
2340300689,1.0,,,1,1,40,3,2,14,3,9.58,0.0,2.0,3.0,深圳宝安广场,3
2340300690,2.0,,,2,2,20,2,2,2,2,2.42,0.0,2.0,3.0,深圳世宏大厦,2
2340300691,2.0,,,2,2,86,2,2,2,2,16.39,0.0,2.0,3.0,深圳时代中心,2
2340300695,2.0,1.0,2.0,3,4,256,3,3,4,0,3.71,0.0,2.0,3.0,深圳宝立方,3
2340300711,1.0,1.0,2.0,2,3,161,3,2,3,0,9.54,0.0,2.0,3.0,南山海岸城,3
2340300721,1.0,,,1,1,2,1,1,1,0,11.88,0.0,2.0,3.0,罗湖深华商业大厦,1
2340300724,,1.0,2.0,1,2,12,2,1,2,0,0.96,0.0,2.0,3.0,罗湖国际商业大厦,2
2340300728,1.0,,,1,1,14,1,1,1,0,11.84,0.0,2.0,3.0,南山金谷创业园,1
2340300739,1.0,,,1,1,27,1,1,1,0,3.85,0.0,2.0,3.0,罗湖佳宁娜广场,1
2340300740,1.0,,,1,1,29,1,1,1,0,0.89,0.0,2.0,3.0,龙岗草根创业园,1
2340300751,4.0,1.0,6.0,5,10,177,6,5,10,2,21.61,0.0,2.0,3.0,龙岗天安数码新城,6
2340300758,1.0,,,1,1,39,1,1,1,0,4.85,0.0,2.0,3.0,宝安宝立方,1
2340300765,1.0,,,1,1,52,2,1,1,0,1.74,0.0,2.0,3.0,深圳源兴科技大厦,2
2340300766,1.0,,,1,1,6,1,1,1,0,0.53,0.0,2.0,3.0,深圳文化潮汕博览园,1
2340300767,1.0,,,1,1,37,2,1,1,0,1.62,0.0,2.0,3.0,深圳桑达科技大厦,2
2340300768,,1.0,2.0,1,2,38,1,1,2,0,3.88,0.0,2.0,3.0,深圳比克科技大厦,1
2340300774,1.0,1.0,3.0,2,4,76,2,2,4,1,13.88,0.0,2.0,3.0,深圳正中时代广场,2
2340300776,,1.0,2.0,1,2,31,2,1,2,0,1.2,0.0,2.0,3.0,深圳地铁科技大厦,2
2340300777,2.0,,,2,2,52,2,2,2,0,8.43,0.0,2.0,3.0,深圳展滔科技大厦,2
2340300781,1.0,,,1,1,38,1,1,1,0,2.37,0.0,2.0,3.0,深圳南方证券大厦,1
2340300788,2.0,,,2,2,24,2,2,2,0,1.23,0.0,2.0,3.0,深圳豪威科技大厦,2
2340300793,2.0,1.0,2.0,3,4,262,3,3,4,0,15.72,0.0,2.0,3.0,深圳南山海岸城,3
2340300806,2.0,,,2,2,12,2,2,2,2,5.17,0.0,2.0,3.0,罗湖鸿翔花园,2
2340300820,,1.0,4.0,1,4,14,1,1,4,3,2.36,0.0,2.0,3.0,南山丽湾大厦,1
2340300833,,1.0,5.0,1,5,1,1,1,5,1,13.38,0.0,2.0,3.0,龙华办公楼出租,1
2340300838,,1.0,5.0,1,5,3,2,2,7,1,2.23,0.0,2.0,3.0,华强北租办公室,2
2340300853,,1.0,2.0,1,2,4,1,1,2,0,14.37,0.0,2.0,3.0,布吉写字楼出租,1
2340300887,1.0,,,1,1,4,1,1,1,0,0.86,0.0,2.0,3.0,中心区写字楼,1
2340300904,,1.0,2.0,1,2,11,1,1,2,2,6.91,0.0,2.0,3.0,中电信息大厦,1
2340300906,2.0,,,2,2,30,3,3,5,1,1.65,0.0,2.0,3.0,宝安互联网产业基地,3
2340300911,,1.0,4.0,1,4,28,2,1,4,1,4.46,0.0,2.0,3.0,深圳国际商会中心,2
2340300921,,1.0,2.0,1,2,28,1,1,2,1,9.57,0.0,2.0,3.0,长富金茂大厦,1
2340300922,,1.0,2.0,1,2,17,2,1,2,2,22.08,0.0,2.0,3.0,英龙展业大厦,2
2340300924,1.0,,,1,1,27,1,1,1,1,4.98,0.0,2.0,3.0,中国有色大厦,1
2340300925,1.0,,,1,1,66,1,1,1,1,1.33,0.0,2.0,3.0,商务中心大厦,1
2340300926,1.0,,,1,1,27,1,1,1,1,1.93,0.0,2.0,3.0,兴业银行大厦,1
2340300928,1.0,,,1,1,17,1,1,1,1,3.82,0.0,2.0,3.0,中深花园大厦,1
2340300936,1.0,,,1,1,45,1,1,1,0,14.37,0.0,2.0,3.0,怡化金融科技大厦,1
2340300944,1.0,,,1,1,24,1,1,1,1,4.82,0.0,2.0,3.0,深圳福建大厦,1
2340300945,3.0,1.0,2.0,4,5,48,4,4,5,4,8.32,0.0,2.0,3.0,深圳安徽大厦,4
2340300951,3.0,,,3,3,109,3,3,3,0,3.08,0.0,2.0,3.0,深圳中洲大厦,3
2340300953,,1.0,3.0,1,3,25,2,1,3,3,1.41,0.0,2.0,3.0,深圳东风大厦,2
2340300954,3.0,1.0,3.0,4,6,36,4,4,6,4,12.38,0.0,2.0,3.0,深圳华丰大厦,4
2340300955,2.0,,,2,2,26,2,2,2,2,9.97,0.0,2.0,3.0,深圳北方大厦,2
2340300957,1.0,,,1,1,48,6,1,1,0,3.92,0.0,2.0,3.0,深圳华发大厦,6
2340300959,1.0,,,1,1,29,1,1,1,0,2.7,0.0,2.0,3.0,深圳本元大厦,1
2340300962,,1.0,2.0,1,2,46,2,1,2,2,3.54,0.0,2.0,3.0,深圳创建大厦,2
2340300965,,1.0,3.0,1,3,4,1,1,3,1,0.54,0.0,2.0,3.0,深圳敦煌大厦,1
2340300966,,2.0,4.0,2,4,57,2,2,4,3,17.5,0.0,2.0,3.0,深圳喜年中心,2
2340300968,,1.0,3.0,1,3,34,1,1,3,0,7.01,0.0,2.0,3.0,深圳彩福大厦,1
2340300969,,1.0,2.0,1,2,46,1,1,2,0,2.24,0.0,2.0,3.0,深圳英龙大厦,1
2340300970,2.0,1.0,2.0,3,4,24,1,2,2,0,0.97,0.0,2.0,3.0,深圳云松大厦,1
2340300972,1.0,,,1,1,8,1,1,1,1,3.77,0.0,2.0,3.0,深圳桑达大厦,1
2340300974,,1.0,2.0,1,2,53,2,1,2,0,4.59,0.0,2.0,3.0,深圳南方大厦,2
2340300975,1.0,,,1,1,40,1,1,1,1,0.45,0.0,2.0,3.0,深圳爱地大厦,1
2340302254,,1.0,3.0,1,3,25,1,1,3,1,0.45,0.0,2.0,3.0,海韵大厦,1
2340302266,3.0,1.0,2.0,4,5,18,6,5,8,0,29.34,0.0,2.0,3.0,中怡大厦,6
2340302276,2.0,,,2,2,109,1,2,2,0,14.38,0.0,2.0,3.0,时代中心,1
2340302279,2.0,,,2,2,19,2,2,2,0,12.36,0.0,2.0,3.0,星际大厦,2
2340302283,2.0,1.0,2.0,3,4,92,3,3,4,0,38.38,0.0,2.0,3.0,金城大厦,3
2340302284,1.0,,,1,1,45,1,1,1,0,6.96,0.0,2.0,3.0,红岭大厦,1
2340302287,1.0,,,1,1,8,1,1,1,0,2.03,0.0,2.0,3.0,翠湖茗苑,1
2340302292,1.0,,,1,1,20,1,1,1,0,1.71,0.0,2.0,3.0,银信大厦,1
2340302303,,1.0,3.0,1,3,30,3,1,3,0,3.0,0.0,2.0,3.0,华英大厦,3
2340302306,1.0,1.0,2.0,2,3,17,2,2,3,0,24.64,0.0,2.0,3.0,天源大厦,2
2340302312,1.0,1.0,3.0,2,4,15,2,2,4,0,3.55,0.0,2.0,3.0,办公室招租,2
2340302316,1.0,12.0,45.0,13,46,83,20,19,168,72,257.99,0.0,2.0,3.0,好租,20
2340302679,,1.0,7.0,1,7,12,1,1,7,3,3.39,0.0,2.0,3.0,深圳罗湖世界金融中心,1
2340302690,,1.0,2.0,1,2,2,1,1,2,0,0.92,0.0,2.0,3.0,深圳罗湖鸿隆世纪广场,1
2340302723,1.0,,,1,1,35,1,1,1,0,0.73,0.0,2.0,3.0,深圳罗湖鸿翔花园,1
2340302727,1.0,,,1,1,38,1,1,1,0,6.83,0.0,2.0,3.0,深圳罗湖地王大厦,1
2340302731,2.0,,,2,2,26,2,2,2,0,7.36,0.0,2.0,3.0,深圳南山田厦翡翠明珠,2
2340302733,3.0,,,3,3,46,3,3,3,0,5.87,0.0,2.0,3.0,深圳南山科兴科学园,3
2340302757,1.0,,,1,1,26,1,1,1,0,1.26,0.0,2.0,3.0,南贤商业广场,1
2340302759,1.0,,,1,1,2,1,1,1,0,0.86,0.0,2.0,3.0,林展财富大厦,1
2340302763,1.0,,,1,1,4,1,1,1,0,0.45,0.0,2.0,3.0,优品文化创意园,1
2340302770,1.0,,,1,1,20,1,1,1,0,1.21,0.0,2.0,3.0,大万文化广场,1
2340302775,1.0,,,1,1,18,1,1,1,0,6.84,0.0,2.0,3.0,锐钧商务大厦,1
2340302778,,1.0,2.0,1,2,22,1,1,2,1,1.17,0.0,2.0,3.0,2013文化创客园,1
2340302779,2.0,1.0,2.0,3,4,30,3,3,4,0,2.89,0.0,2.0,3.0,美生创谷科技创新园,3
2340302781,,1.0,3.0,1,3,36,1,1,3,1,0.86,0.0,2.0,3.0,中科纳能大厦,1
2340302782,,1.0,3.0,1,3,5,2,1,3,0,19.78,0.0,2.0,3.0,庆安航空大厦,2
2340302790,1.0,1.0,2.0,2,3,38,2,2,3,1,2.99,0.0,2.0,3.0,力嘉创意文化产业园,2
2340302793,1.0,1.0,3.0,2,4,183,4,2,4,2,6.02,0.0,2.0,3.0,光浩国际中心,4
2340302797,1.0,1.0,2.0,2,3,566,3,2,3,0,16.41,0.0,2.0,3.0,天安云谷,3
2340302817,5.0,,,5,5,385,7,6,25,7,38.24,0.0,2.0,3.0,深圳天安云谷,7
2340302823,1.0,,,1,1,33,1,1,1,0,1.03,0.0,2.0,3.0,深圳罗湖京基100,1
2340302833,1.0,,,1,1,4,1,1,1,0,0.93,0.0,2.0,3.0,时代中心写字楼,1
2340302844,1.0,,,1,1,2,1,1,1,0,0.82,0.0,2.0,3.0,荣群大厦写字楼,1
2340302873,3.0,,,3,3,169,4,3,3,3,8.7,0.0,2.0,3.0,硅谷动力,4
2340302874,1.0,,,1,1,23,1,1,1,1,5.67,0.0,2.0,3.0,皇城广场,1
2340302878,2.0,,,2,2,83,2,2,2,2,4.41,0.0,2.0,3.0,爵士大厦,2
2340302881,2.0,,,2,2,127,2,2,2,0,14.17,0.0,2.0,3.0,卓越城,2
2340302925,,1.0,5.0,1,5,10,1,1,5,3,8.1,0.0,2.0,3.0,深圳写字楼租金,1
2340302928,1.0,,,1,1,20,1,1,1,0,0.85,0.0,2.0,3.0,深圳大唐时代大厦,1
2340302930,1.0,,,1,1,48,1,1,1,0,2.37,0.0,2.0,3.0,深圳花样年美年广场,1
2340302931,2.0,,,2,2,75,2,2,2,0,19.46,0.0,2.0,3.0,深圳中国凤凰大厦,2
2340302932,4.0,1.0,2.0,5,6,214,6,5,6,5,10.67,0.0,2.0,3.0,深圳硅谷动力,6
2340302933,2.0,,,2,2,58,3,3,6,2,6.27,0.0,2.0,3.0,深圳卓越城,3
2340302974,1.0,,,1,1,20,1,1,1,0,15.02,0.0,2.0,3.0,竹子林办公房出租,1
2340304166,1.0,,,1,1,144,1,1,1,0,0.51,0.0,2.0,3.0,深圳湖北大厦出租,1
2340304167,1.0,1.0,4.0,2,5,103,2,2,5,1,2.64,0.0,2.0,3.0,嘉里建设广场,2
2340304171,1.0,,,1,1,22,1,1,1,0,11.33,0.0,2.0,3.0,广业大厦,1
2340304179,1.0,,,1,1,23,2,1,1,0,11.19,0.0,2.0,3.0,华发大厦,2
2340304183,1.0,,,1,1,27,1,1,1,0,3.79,0.0,2.0,3.0,福建大厦,1
2340304212,,1.0,4.0,1,4,3,1,1,4,0,1.16,0.0,2.0,3.0,深圳租写字楼,1
2340304289,1.0,,,1,1,4,1,1,1,0,0.62,0.0,2.0,3.0,深圳商务办公室,1
2340304290,1.0,1.0,3.0,2,4,28,1,2,4,0,6.05,0.0,2.0,3.0,深圳写字楼,1
2340304343,1.0,,,1,1,27,1,1,1,0,5.65,0.0,2.0,3.0,深圳互联网产业园出租,1
2340304435,,1.0,3.0,1,3,3,1,1,3,1,0.47,0.0,2.0,3.0,深圳工位,1
2340304453,,1.0,2.0,1,2,42,1,1,2,1,3.43,0.0,2.0,3.0,科兴科学园办公室,1
2340304465,1.0,,,1,1,2,1,1,1,0,0.49,0.0,2.0,3.0,英龙大厦租金,1
2340304477,1.0,,,1,1,61,1,1,1,0,0.66,0.0,2.0,3.0,展滔科技大厦,1
2340304492,,1.0,3.0,1,3,78,5,1,3,1,3.31,0.0,2.0,3.0,深圳智慧广场,5
2340304500,1.0,,,1,1,57,1,1,1,0,4.58,0.0,2.0,3.0,深圳新能源大厦,1
2340304502,1.0,1.0,3.0,2,4,14,3,2,4,0,1.96,0.0,2.0,3.0,深圳多丽工业区,3
2340304503,2.0,,,2,2,34,2,2,2,0,11.65,0.0,2.0,3.0,深圳志健时代广场,2
2340304508,1.0,,,1,1,24,1,1,1,0,0.84,0.0,2.0,3.0,深圳中科纳能大厦,1
2340304509,2.0,,,2,2,30,2,2,2,0,4.76,0.0,2.0,3.0,深圳中海油大厦,2
2340304510,1.0,1.0,4.0,2,5,12,2,2,5,1,2.89,0.0,2.0,3.0,深圳百仕达大厦,2
2340304512,28.0,5.0,11.0,33,39,3919,34,34,41,29,161.6,0.0,2.0,3.0,深圳地王大厦,34
2340304525,3.0,1.0,2.0,4,5,39,5,4,5,0,6.82,0.0,2.0,3.0,深圳中洲控股中心,5
2340304528,1.0,,,1,1,2,1,1,1,0,0.7,0.0,2.0,3.0,深圳早安商务中心,1
2340304529,,1.0,3.0,1,3,24,2,1,3,1,2.44,0.0,2.0,3.0,深圳泰邦科技大厦,2
2340304534,1.0,,,1,1,9,1,1,1,0,2.39,0.0,2.0,3.0,深圳万骏经贸大厦,1
2340304535,1.0,,,1,1,8,1,1,1,0,1.07,0.0,2.0,3.0,深圳三联珠宝大厦,1
2340304544,1.0,,,1,1,76,1,1,1,0,1.12,0.0,2.0,3.0,深圳neo企业大厦,1
2340304637,1.0,2.0,7.0,3,8,71,3,3,8,2,2.95,0.0,2.0,3.0,深圳大冲商务中心,3
2340304639,,1.0,2.0,1,2,76,1,1,2,1,4.01,0.0,2.0,3.0,深圳上步大厦,1
2340304643,,1.0,2.0,1,2,8,1,1,2,1,0.81,0.0,2.0,3.0,深圳龙华新区光浩国际中心,1
2340304747,1.0,,,1,1,141,1,1,1,0,8.74,0.0,2.0,3.0,天安云谷出租,1
2340304795,1.0,,,1,1,11,1,1,1,1,2.52,0.0,2.0,3.0,深圳蚝业雅苑,1
2340304796,1.0,,,1,1,10,1,1,1,0,4.01,0.0,2.0,3.0,深圳天源大厦,1
2340304798,6.0,4.0,8.0,10,14,163,12,10,14,12,9.18,0.0,2.0,3.0,深圳研祥智谷,12
2340304804,,1.0,2.0,1,2,31,1,1,2,1,3.11,0.0,2.0,3.0,深圳粤商中心,1
2340304805,2.0,,,2,2,41,4,2,2,0,4.56,0.0,2.0,3.0,深圳海韵大厦,4
2340304806,1.0,,,1,1,40,1,1,1,1,1.99,0.0,2.0,3.0,深圳海燕大厦,1
2340304815,1.0,,,1,1,26,1,1,1,1,3.02,0.0,2.0,3.0,深圳山东大厦,1
2340304821,1.0,,,1,1,21,1,1,1,1,4.62,0.0,2.0,3.0,深圳怡海广场,1
2340304823,,1.0,2.0,1,2,4,1,1,2,1,4.04,0.0,2.0,3.0,深圳贵航大厦,1
2340304825,,1.0,2.0,1,2,23,2,1,2,2,18.86,0.0,2.0,3.0,深圳怡泰大厦,2
2340304828,1.0,,,1,1,7,1,1,1,1,2.57,0.0,2.0,3.0,深圳海灏华庭,1
2340304830,1.0,,,1,1,14,1,1,1,1,15.09,0.0,2.0,3.0,深圳海丽大厦,1
2340304836,1.0,,,1,1,11,1,1,1,1,3.4,0.0,2.0,3.0,深圳恒和国际,1
2340304837,3.0,,,3,3,121,3,3,3,3,7.06,0.0,2.0,3.0,深圳西部硅谷,3
2340304847,3.0,,,3,3,91,3,3,3,3,19.57,0.0,2.0,3.0,深圳尚美中心,3
2340304878,1.0,,,1,1,6,1,1,1,0,3.57,0.0,2.0,3.0,深圳西丽写字楼,1
2340304882,1.0,,,1,1,13,1,1,1,0,8.42,0.0,2.0,3.0,深圳龙华写字楼,1
2340304954,1.0,7.0,30.0,8,31,49,15,14,109,30,136.73,0.0,2.0,3.0,深圳写字楼出租网,15
2340304958,1.0,1.0,2.0,2,3,24,3,3,31,10,2.29,0.0,2.0,3.0,京基100租金,3
2340304965,,1.0,5.0,1,5,183,2,1,5,2,10.9,0.0,2.0,3.0,租写字楼,2
2340306055,3.0,1.0,5.0,4,8,446,5,4,8,1,14.02,0.0,2.0,3.0,深圳国贸大厦出租,5
2340306113,1.0,,,1,1,34,2,2,13,3,1.27,0.0,2.0,3.0,深圳荣超经贸中心,2
2340306118,1.0,,,1,1,8,1,1,1,0,6.22,0.0,2.0,3.0,深圳英龙展业大厦,1
2340306458,2.0,,,2,2,24,3,2,2,2,3.45,0.0,2.0,3.0,同方中心大厦,3
2340306462,,1.0,3.0,1,3,26,2,1,3,0,2.58,0.0,2.0,3.0,花样年美年广场,2
2340306466,,1.0,3.0,1,3,58,2,1,3,2,6.74,0.0,2.0,3.0,汇亿财富中心,2
2340306470,,1.0,2.0,1,2,23,2,1,2,2,7.25,0.0,2.0,3.0,七星商业广场,2
2340306480,2.0,1.0,2.0,3,4,32,5,5,12,3,45.8,0.0,2.0,3.0,深圳好租,5
2340306484,13.0,20.0,93.0,33,106,156,71,66,836,355,851.9,0.0,2.0,3.0,好租网,71
2340306504,1.0,,,1,1,20,1,1,1,0,0.89,0.0,2.0,3.0,写字楼租金,1
2340306508,1.0,,,1,1,42,1,1,1,1,1.04,0.0,2.0,3.0,深圳天祥大厦,1
2340306510,2.0,,,2,2,140,2,2,2,0,9.29,0.0,2.0,3.0,深圳南油大厦,2
2340306513,2.0,,,2,2,22,2,2,2,0,16.77,0.0,2.0,3.0,深圳长平商务大厦,2
2340306521,1.0,,,1,1,87,2,1,1,0,5.34,0.0,2.0,3.0,深圳横岗大厦,2
2340306525,2.0,,,2,2,198,2,2,2,0,21.1,0.0,2.0,3.0,华侨城创意园出租,2
2340306534,6.0,,,6,6,490,7,7,32,14,40.18,0.0,2.0,3.0,租京基100,7
2340306545,2.0,3.0,9.0,5,11,328,15,13,158,64,30.1,0.0,2.0,3.0,深圳办公室,15
2340306547,1.0,1.0,11.0,2,12,10,6,5,29,12,21.07,0.0,2.0,3.0,深圳办公室出租网,6
2340306548,8.0,7.0,99.0,15,107,459,25,24,281,131,212.83,0.0,2.0,3.0,深圳写字楼,25
2340308285,2.0,4.0,10.0,6,12,83,7,6,12,0,40.95,0.0,2.0,3.0,写字楼出租,7
2355869551,1.0,,,1,1,3,1,1,1,0,0.81,0.0,2.0,3.0,广州工位出租,1
2355869952,1.0,,,1,1,4,1,1,1,0,1.17,0.0,2.0,3.0,琶洲写字楼,1
2355871211,,1.0,2.0,1,2,7,2,1,2,2,4.8,0.0,2.0,3.0,富邦中心写字楼,2
2355871212,2.0,1.0,2.0,3,4,44,4,3,4,3,4.8,0.0,2.0,3.0,巨大创意产业园出租,4
2355871218,3.0,,,3,3,115,3,3,3,3,9.78,0.0,2.0,3.0,广州轻纺交易园出租,3
2355871219,4.0,1.0,5.0,5,9,104,7,5,9,6,21.26,0.0,2.0,3.0,西门口广场出租,7
2355871224,3.0,,,3,3,102,3,3,3,3,10.64,0.0,2.0,3.0,珠江国际纺织城出租,3
2355871247,1.0,,,1,1,1,1,1,1,1,0.45,0.0,2.0,3.0,海伦堡创意园租金,1
2355871504,1.0,,,1,1,2,1,1,1,0,0.68,0.0,2.0,3.0,广州客村写字楼,1
2355871505,,1.0,2.0,1,2,2,1,1,2,1,3.25,0.0,2.0,3.0,广州石井写字楼,1
2355871592,2.0,,,2,2,8,2,2,2,0,3.94,0.0,2.0,3.0,办公室招租,2
2355871613,3.0,,,3,3,169,5,3,3,0,23.71,0.0,2.0,3.0,广州上下九办公室,5
2355871693,2.0,,,2,2,24,2,2,2,2,7.21,0.0,2.0,3.0,广州汇华商贸大厦,2
2355871695,2.0,,,2,2,96,2,2,2,2,4.74,0.0,2.0,3.0,广州天河新天地,2
2355871699,1.0,,,1,1,36,1,1,1,1,2.03,0.0,2.0,3.0,广州华港商务大厦,1
2355871700,1.0,1.0,3.0,2,4,100,4,3,12,6,13.82,0.0,2.0,3.0,广州保利克洛维,4
2355871704,2.0,,,2,2,176,2,2,2,1,15.83,0.0,2.0,3.0,广州珠控国际中心,2
2355871705,1.0,,,1,1,73,1,1,1,1,1.02,0.0,2.0,3.0,广州越秀金融大厦,1
2355871708,,2.0,5.0,2,5,98,2,2,5,5,5.62,0.0,2.0,3.0,广州富力盈凯广场,2
2355871711,1.0,1.0,3.0,2,4,125,2,2,4,3,10.88,0.0,2.0,3.0,广州时代地产中心,2
2355871712,1.0,3.0,7.0,4,8,102,5,4,8,6,23.26,0.0,2.0,3.0,广州珠江国际大厦,5
2355871722,1.0,,,1,1,38,1,1,1,1,1.12,0.0,2.0,3.0,广州信德商务大厦,1
2355871728,,1.0,3.0,1,3,48,2,1,3,2,7.87,0.0,2.0,3.0,广州越秀城市广场,2
2355871750,1.0,,,1,1,40,1,1,1,1,9.32,0.0,2.0,3.0,新国际大厦,1
2355871751,,1.0,6.0,1,6,127,1,1,6,4,11.74,0.0,2.0,3.0,珠江国际大厦,1
2355871752,1.0,,,1,1,63,2,1,1,1,9.42,0.0,2.0,3.0,金汇大厦,2
2355871758,1.0,,,1,1,89,1,1,1,1,13.1,0.0,2.0,3.0,粤能大厦,1
2355871767,,1.0,2.0,1,2,19,1,1,2,1,1.0,0.0,2.0,3.0,颐和大厦,1
2355871778,1.0,,,1,1,8,1,1,1,1,2.05,0.0,2.0,3.0,汇隆大厦,1
2355871783,1.0,,,1,1,29,1,1,1,1,8.4,0.0,2.0,3.0,丰伟大厦,1
2355871784,1.0,,,1,1,58,1,1,1,1,3.1,0.0,2.0,3.0,汇德大厦,1
2355871786,2.0,1.0,3.0,3,5,64,3,3,5,3,28.2,0.0,2.0,3.0,金安大厦,3
2355873201,,1.0,3.0,1,3,22,1,1,3,3,1.46,0.0,2.0,3.0,双城国际写字楼,1
2355873204,2.0,1.0,2.0,3,4,70,3,3,4,3,7.58,0.0,2.0,3.0,金润铂宫出租,3
2355873310,1.0,,,1,1,1,1,1,1,0,15.21,0.0,2.0,3.0,天河写字楼出租,1
2355873377,,1.0,2.0,1,2,2,1,1,2,2,5.09,0.0,2.0,3.0,维多利广场写字楼,1
2355873403,3.0,,,3,3,334,3,3,3,0,23.57,0.0,2.0,3.0,天河大厦,3
2355873491,1.0,1.0,2.0,2,3,37,3,2,3,0,14.45,0.0,2.0,3.0,写字楼招租,3
2355873499,1.0,,,1,1,18,1,1,1,1,14.84,0.0,2.0,3.0,盘福大厦,1
2355873501,4.0,,,4,4,122,4,4,4,4,15.75,0.0,2.0,3.0,富力盈力大厦,4
2355873596,1.0,,,1,1,12,1,1,1,0,14.37,0.0,2.0,3.0,市桥写字楼出租,1
2355873606,,1.0,3.0,1,3,2,1,1,3,2,1.49,0.0,2.0,3.0,珠江新城办公室,1
2355873703,6.0,1.0,21.0,7,27,577,9,8,36,8,114.22,0.0,2.0,3.0,广州珠江新城办公室,9
2355873708,1.0,,,1,1,202,1,1,1,0,4.98,0.0,2.0,3.0,广州体育西路办公室,1
2355873711,1.0,,,1,1,157,1,1,1,0,10.42,0.0,2.0,3.0,广州五山办公室,1
2355873712,1.0,,,1,1,10,2,2,14,8,2.2,0.0,2.0,3.0,广州琶洲写字楼,2
2355873720,4.0,1.0,3.0,5,7,36,7,7,21,6,3.79,0.0,2.0,3.0,珠江新城写字楼出租,7
2355873723,1.0,1.0,2.0,2,3,38,2,2,3,1,4.19,0.0,2.0,3.0,广州东都大世界,2
2355873730,2.0,2.0,6.0,4,8,340,5,4,8,3,23.17,0.0,2.0,3.0,广州天娱广场,5
2355873735,1.0,,,1,1,70,1,1,1,1,6.75,0.0,2.0,3.0,广州耀中广场,1
2355873738,1.0,,,1,1,209,1,1,1,1,2.75,0.0,2.0,3.0,广州财富广场,1
2355873739,1.0,,,1,1,28,1,1,1,1,0.84,0.0,2.0,3.0,广州天盈创意园,1
2355873740,1.0,,,1,1,14,1,1,1,0,0.76,0.0,2.0,3.0,广州华宫大厦,1
2355873743,2.0,2.0,12.0,4,14,178,1,4,14,8,9.74,0.0,2.0,3.0,广州东峻广场,1
2355873745,,2.0,6.0,2,6,88,2,2,6,1,5.63,0.0,2.0,3.0,广州交易广场,2
2355873754,8.0,,,8,8,605,8,8,8,7,29.2,0.0,2.0,3.0,广州万菱广场,8
